Name	Set	Imagefile	Primary	Secondary	Race	Alignment	Rarity	Text	MPs	Specific	Skill	Mind	Direct	General	Prowess	Body	Corruption	Home	Unique	RegionType/Path	SiteType	Playable	GoldRing	GreaterItem	MajorItem	MinorItem	Information	Palantiri	Scroll	Hoard	Gear	Haven	Stage	Strikes	erratum	ice_errata	dreamcard
The Seaward Tower	MEWR	mewr_theseawardtower.jpg	Resource	Permanent-event	-	Hero	-	Unique. Playable on Dol Amroth, if you discard (for no effect) a Lost Knowledge card from the company.   While you have a company at Dol Amroth, for any of your companies at or moving to a site in Anfalas, Belfalas or Bay of Belfalas, opponent must reveal at the beginning of their movement/hazard phase any creature cards playable against that company. Only creatures thus revealed may be played against such a company, and you may tap a faction you have in play at sites in these regions to cancel such a creature attack. Discard this card if Dol Amroth leaves active play.	-	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Thain	MEWR	mewr_thethain.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1; CP: 1] Unique. Playable on Pippin at Sackville or Tuckburrow if he bears To Featly Sworn. Pippin may tap to cancel Pilfer Anything Unwatched before it resolves. Alternatively, tap Pippin (at any time) to take The Shirriffs from your discard pile to your hand.	1	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
The Wind is Turning	MEWR	mewr_thewindisturning.jpg	Resource	Short-event	Environment	Hero	-	[MP: 1; CP: 0] Environment. Playable on a non-overt company. Discard one environment hazard long-event in play.        Alternatively, make a roll: if the result is greater than 6, discard any one hazard permanent-event not played on a company (or an associated entity). Cannot be duplicated during a given turn.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
This We Will Take	MEWR	mewr_thiswewilltake.jpg	Resource	Short-event	-	Hero	-	Playable on a characters during CvCC, if you have an item in hand (not a ring), which a character in opponent's company bears. Each character makes a roll (+2 if character is an avatar) and adds the number of characters in his company. If your result exceeds your opponent's, you may immidiately play the item; opponent must discard his version.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tower of Amroth	MEWR	mewr_towerofamroth.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1] Unique. Prince Imrahil specific. Playable on Dol Amroth. The site becomes one of your protected Lord-havens [H]. If one of your companies is at this site, all attacks against it are cancelled. Agents who do not have Dol Amroth as a home site may not move to the site.       Discard this card when the site leaves active play or if Smoke on the Wind or People Diminished is successfully played on/at the site.	-	Imrahil	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Tower of Ecthelion	MEWR	mewr_towerofecthelion.jpg	Resource	Permanent-event	-	Hero	-	[MP: (2); CP: 0] Unique. Playable on Minas Tirith if you have Return of the King or Steward of Gondor in play. This card is worth mp if you have Tower Guard of Minas Tirith and The White Tree in play. Discard if Minas Tirith leaves active play, or if Smoke on the Wind is played at the site.  tap: if a character at the site has used Palantir of Minas Tirith this turn, to untap Minas Tirith. This card does not untap normally. Instead, tap a character at the site with mind 5 or more to untap it.	(2)	-	-	-	-	-	-	-	-	tap	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Tower of Guard	MEWR	mewr_towerofguard.jpg	Resource	Permanent-event	-	Atani-lord	-	[SP: 1] Elessar and Lord Denethor only. Playable on Minas Tirith. The site becomes one of your protected Lord-havens [H]. If one of your companies is at this site, all attacks against it are cancelled. If your Lord is at the site, you may bring any number of characters with home site Minas Tirith into play during the organization phase.     Discard this card when the site leaves active play or if Smoke on the Wind or People Diminished is successfully played on/at the site. Cannot be duplicated.	-	denethor, elessar	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	0.0	-	1.0
Town Guard	MEWR	mewr_townguard.jpg	Resource	Short-event	-	Dual	-	[MP: 0; CP: 0] Playable on a hero or covert company at or moving to a Free-hold [F] or Border-hold [B], if a non-animal, non-Ent faction of the same alignment is in play at the site.   Play to cancel an attack keyed to the site or to give the attack -3 prowess (your choice). May also be played during opponent's site phase to cancel CvCC.   	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Truesight of Numenor	MEWR	mewr_truesightofnumenor.jpg	Resource	Permanent-event	-	Atani-lord	-	[CP: (+1); SP: 2] Dunadan-lord only. Playable on your Lord. While your Lord bears a Palantir, he receives +1 to his CP and your opponent must discard face up.      Whenever you see your opponent discard a non- unique creature playable keyed to your Lord's current site (or to the region containing that site), you may discard Favor of the Valar from hand to either remove that creature from the game or have it attack your Lord's company. Cannot be duplicated by a given player.	-	dul	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.0	-	0.0	-	1.0
Upon the Deep Waters	MEWR	mewr_uponthedeepwaters.jpg	Resource	Permanent-event	Quest-Side-A	Dual	-	Quest.  Playable only as a starting event or in lieu of playing a minor item with a starting company; Any opponent may bring Legacies of Numenor into play from his sideboard.  Cannot be duplicated by a given player.  Flip this card when you have a unique faction in play at a port site.	-	-	-	-	-	-	-	-	-	invert flip	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
War Preparations	MEWR	mewr_warpreparations.jpg	Resource	Permanent-event	Stolen Knowledge	Hero	-	[MP: (2)] Stolen Knowledge. Scout only. Playable on an untapped scout at any tapped or untapped Shadow-hold [S] or Dark-hold [D] in Mordor, after facing all automatic-attacks. Tap the scout. May be stored at a Haven [H] for 2 mp.      You may discard a stored War Preparations to take a faction playable at a site in Gondor from your discard pile or sideboard to your hand. Cannot be duplicated at a given site.	-	stolen	Scout	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Window of the Sunset	MEWR	mewr_windowofthesunset.jpg	Resource	Permanent-event	-	Hero	-	Playable on Henneth Annun or Wose-hold. All versions of the site gain the Hidden Site status. Opponent's company must either tap two Scouts or two Wolf allies in the company or discard a Stolen Knowledge from it, when any version of this site is revealed as a new site. Agents may only move to any version of this site, if they have the site as a home site. Discard this card if you have no faction or company present at the site.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wizard's Pupil	MEWR	mewr_wizardspupil.jpg	Resource	Permanent-event	-	Hero	-	[MP: 1; CP: 0] Unique. Playable on Faramir, if Gandalf is in the company or you discard (for no effect) a Lost Knowledge card he controls. Faramir gains the sage skill. +1 to his mind. +2 DI against non-warrior characters. +2 to his CP when bearing a ring. 	1	-	-	-	-	-	-	-	-	-	unique	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wose Blowpipe	MEWR	mewr_woseblowpipe.jpg	Resource	Minor Item	-	Dual	-	[MP: 0; CP: 1] Wose only. tap: consider a successful strike from a  non-detainment, non-Nazgul, non-Undead attack against a character in the company defeated (all effects of the successful strike still apply). Make a roll to determine if the strike's body is also defeated; a strike with no body is considered to have body 4.	-	-	Wose	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wose Burial Site	MEWR	mewr_woseburialsite.jpg	Resource	Permanent-event	-	Hero	-	[MP: 0; CP: 0] Playable at the end of the organization phase on a company containing a Wose using region movement with the last one being a non-Coastal Sea region containing a Wose-hold (or an adjacent region). This card is used as a site card: Ruins & Lairs [R] (automatic-attack: Pukel-creature -- 1 strike with 7 prowess. Playable: Items (minor), card draw: 1/1.) A ranger at this site may tap to play Healing Herbs from your hand, discard pile or sideboard even if the site is tapped. The hazard limit is reduced by 2 to a minimum of 2 for a company moving to this site. The company may only leave the site using region movement. Discard Wose Burial Site when the company moves to a new site.	-	wose	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wose Hunter Tattoo	MEWR	mewr_wosehuntertattoo.jpg	Resource	Permanent-event	-	Dual	-	Playable on a company containing more Wose than non-Wose characters, if you have a Wose faction in play. Wose characters in the company count as half characters for calculating the hazard limit, if the comapny's new site or site of origin is a Wose-hold. All Wose characters receive +2 prowess against Orcs and Wolves. If an Orc or Wolf attack against the company is cancelled, all Wose characters in the company must make a CP. Cannot be duplicated on a given company	-	-	Wose	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wose Shamanist Amulet	MEWR	mewr_woseshamanistamulet.jpg	Resource	Minor Item	Rune	Hero	-	[MP: 0; CP: 1] Rune item. Playable only with a company containing a Wose character, or after the successful play of a Wose faction or rune item. You may place one non-asterisk (*) Animal, Spider or Wolf creature the company has defeated with this item.     tap: cancel an attack of a type corresponding with the attached creature.	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Wose Shamanist Potion	MEWR	mewr_woseshamanistpotion.jpg	Resource	Minor Item	-	Dual	-	[MP: 0; CP: 1] Playable only on a company containing a Wose character, or after successful play of a Wose faction or rune item. Discard this item to automatically defeat all strikes against the bearer from attacks keyed to Wilderness [w] or Ruins & Lairs [R] this turn. Bearer makes a body check modified by -1 (wound if he fails, eliminate if already wounded). 	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
You've Come Back Changed	MEWR	mewr_youvecomebackchanged.jpg	Resource	Permanent-event	-	Hero	-	[MP: (2)] Playable during the organization phase on a Hobbit at Bree. Tap the Hobbit during the site phase at a Shadow-hold [S] or Dark-hold [D] to tap this card. This card does not untap. Once tapped, during the site phase at Bree the Hobbit may tap to invert this card. Once inverted, this card is worth 2 mp and the Hobbit receives +1 prowess (+3 against Men or agents). Cannot be duplicated on a given Hobbit.	-	-	Hobbit	-	-	-	-	-	-	place tap invert	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0	-	1.0
Benish Armon	MEWR	mewr_benisharmon.jpg	Site	-	-	Hero	-	(1)Men---2 strikes with 8 prowess; (2)Demon---1 strike with 12 prowesSpecial: Swamp. Hidden site. A company must discard a Lost Knowledge card it controls to reveal this site. If this site is untapped by any card effect, all of its AA on the card must be faced again. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	Ruins & Lairs	Information, Items(minor, major)	-	-	yes	yes	yes	-	-	yes	-	Edhellond	-	-	0.0	-	1.0
Benish Armon	MEWR	mewr_benisharmon2.jpg	Site	-	-	Minion	-	(1)Men---2 strikes with 8 prowess; (2)Demon---1 strike with 12 prowessSpecial: Swamp. Hidden site. A company must tap a Sage to reveal this site. If this site is tapped and is untapped by any card effect, all of its AA on the card must be faced again. Contains a hoard.	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	Ruins & Lairs	Information, Items(minor, major)	-	-	yes	yes	yes	-	-	yes	-	Minas Morgul	-	-	0.0	-	1.0
Bywater	MEWR	mewr_bywater.jpg	Site	-	-	Hero	-	*Special: Hobbits faction is playable at this site; each Hobbit at this site bearing a battle-gear item gives +1 to the influence check. When Hobbits is played at this site, any Hobbit with a home site in The Shire may be broung into play at Bywater.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	*	-	-	-	-	-	-	-	-	-	Rivendell	-	-	0.0	-	1.0
Bywater	MEWR	mewr_bywater2.jpg	Site	-	-	Minion	-	(1)Hobbits--- 5 strikes with 5 prowess; (2)Dunedain--- 2 strikes with 11 prowessSpecial: *If the Hobbit faction is in play the first AA receives +2 prowess and +2 strikes and cannot be cancelled.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	Information, Items(minor, major*)   *hero items only	-	-	yes	yes	yes	-	-	-	-	Carn Dum	-	-	0.0	-	1.0
Cair Andros	MEWR	mewr_cairandros.jpg	Site	-	-	Hero	-	(1)Men---3 strikes with 8 prowss (detainment, cancelled against companies with character with a home site in Anorien of Ithilien)Special: Port-on-Anduin. Battleground.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	*	-	-	-	-	-	-	-	-	-	Lorien	-	-	0.0	-	1.0
Cair Andros	MEWR	mewr_cairandros2.jpg	Site	-	-	Minion	-	(1)Men--- 3 strikes with 8 prowess (detainment against covert companies)Special: Port-on-Anduin. Battleground.	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Border-hold	Items(minor*)  *battle-gear items only	-	-	-	yes	-	-	-	-	yes	Minas Morgul	-	-	0.0	-	1.0
Calembel	MEWR	mewr_calembel.jpg	Site	-	-	Hero	-	*Special: Men of Lamedon faction may be played at this site. If you have in play at least 4 Man and/or Dunadan factions playable at  sites in Gondor, a Man or Dunadan character at this site may tap to bring Profitable Trade into play from sideboard and place such factions under it; they are considered of different racefor the purpose of Profitable Trade.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Border-hold	*	-	-	-	-	-	-	-	-	-	Edhellond	-	-	0.0	-	1.0
Calembel	MEWR	mewr_calembel2.jpg	Site	-	-	Minion	-	(1)Men---each character faces 1 strike with 7 prowess (detainment against covert companies)Special: Tap a Man or Dunadan in a covert company to play a minor item from your discard pile.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Border-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Coastal Signal Tower	MEWR	mewr_coastalsignaltower.jpg	Site	-	-	Hero	-	(1)Men---3 strikes with 7 prowessSpecial:*playable only if you have a Man attack this turn.	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	Ruins & Lairs	Information, Items*(minor, gold ring)	yes	-	-	yes	yes	-	-	-	-	Edhellond	-	-	0.0	-	1.0
Coastal Signal Tower	MEWR	mewr_coastalsignaltower2.jpg	Site	-	-	Minion	-	(1)Men---3 strikes with 7 prowessSpecial:*playable only if you have a Man attack this turn. An overt company must tap a Scout to move to this site.	-	-	-	-	-	-	-	-	-	-	-	Coastal Sea	Ruins & Lairs	Information, Items(minor, gold ring)	yes	-	-	yes	yes	-	-	-	-	Geann a-Lisch	-	-	0.0	-	1.0
Linhir	MEWR	mewr_linhir.jpg	Site	-	-	Hero	-	*Special: Port. Discard a minor item from a character in the company during the site phae to play a nonU minor item on the at character from your sideboard(even a hoard item). If bearer is a Man or Duandan, he may tap and dsicarda  mjor item to play a nonU major item instead.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	faction:Gondorian Fleet	-	-	-	-	-	-	-	yes	-	Edhellond	-	-	0.0	-	1.0
Linhir	MEWR	mewr_linhir2.jpg	Site	-	-	Minion	-	(1)Men---each character faces 1 strike with 7 prowess (detainment against covert companies); (2)Dunedain---2 strikes with 10 prowess(against overt companies only)Special: Port.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	Items(minor, major)	-	-	yes	yes	-	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Lossarnach	MEWR	mewr_lossarnach.jpg	Site	-	-	Hero	-	*0	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	*	-	-	-	-	-	-	-	-	-	Edhellond	-	-	0.0	-	1.0
Lossarnach	MEWR	mewr_lossarnach2.jpg	Site	-	-	Minion	-	(1)Men---each character faces 1 strike with 7 prowess (detainment against covert companies); (2)Dunedain---2 strikes with 9 prowess(against overt companies only)Special: Burning Rick Cot and Tree may be played at this site, if successful, all AA at sites in Anorien and Lebennin receive -1 prowess and strikes.	-	-	-	-	-	-	-	-	-	-	-	Free-domain	Free-hold	Items* (minor) *non-battle gear-items only	-	-	-	yes	-	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Osgiliath	MEWR	mewr_osgiliath.jpg	Site	-	-	Hero	-	(1)Opponent may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Shadow-hold or Border-hold.Special: Port-on-Anduin. Battleground. During the site phase a company may discard (for no effect) a Lost Knowledge card the company controls to make Palantir of Osgiliath playable at this site until the end of the turn.	-	-	-	-	-	-	-	-	-	-	unique	Wilderness	Ruins & Lairs	Information, Items(minor)	-	-	-	yes	yes	yes	-	-	-	Lorien	-	-	0.0	-	1.0
Osgiliath	MEWR	mewr_osgiliath2.jpg	Site	-	-	Minion	-	(1)Opponent--- may play as an automatic-attack one non-unique hazard creature from his hand normally keyed to Border-hold.Special: Port-on-Anduin. Battleground. During the site phase a company may discard (for no effect) a Stolen Knowledge card the company controls to make Palantir of Osgiliath playable at this site until the end of the turn.	-	-	-	-	-	-	-	-	-	-	unique	Wilderness	Ruins & Lairs	Items(minor)	-	-	-	yes	-	yes	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Setmaenen	MEWR	mewr_setmaenen.jpg	Site	-	-	Hero	-	(1)Traps---1 strike with 6 prowess; (2) Pukel-creature---1 strike with 8 prowess : cannot be cancelledSpecial: * the second AA need only be faced if the company intends to play an item.	-	-	-	-	-	-	-	-	-	-	-	Border-land	Ruins & Lairs	Information, Items*(minor, gold ring)	yes	-	-	yes	yes	-	-	-	-	Edhellond	-	-	0.0	-	1.0
Setmaenen	MEWR	mewr_setmaenen2.jpg	Site	-	-	Minion	-	(1)Traps---1 strike with 6 prowess; (2)Pukel-creature---1 strike with 8 prowess : cannot be cancelledSpecial: * the second AA need only be faced if the company intends to play an item.	-	-	-	-	-	-	-	-	0.0	-	-	Border-land	Ruins & Lairs	Information, Items*(minor, gold ring)	yes	-	-	yes	yes	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Tharagrondost	MEWR	mewr_tharagrondost.jpg	Site	-	-	Hero	-	(1)Wolves---3 strikes with 8 prowessSpecial: *A Dunadan sage must tap at this stie to make Information playable. A scout at this site may tap to force the discard of any one creature playable at Coastal Sea from opponent's hand (reveal hand if none are available)	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Information, Items*(minor, major)	-	-	yes	yes	yes	-	-	-	-	Edhellond	-	-	0.0	-	1.0
Tharagrondost	MEWR	mewr_tharagrondost2.jpg	Site	-	-	Minion	-	(1)Wolves---3 strikes with 8 prowessSpecial: A scout at this site may tap to force the discard of any one creature playable at Coastal Sea from opponent's hand (reveal hand if none are available)	-	-	-	-	-	-	-	-	-	-	-	Wilderness	Ruins & Lairs	Information, Items(minor, major)	-	-	yes	yes	yes	-	-	-	-	Geann a-Lisch	-	-	0.0	-	1.0
Umbar	MEWR	mewr_umbar.jpg	Site	-	-	Hero	-	(1)Men---3 strikes with 9 prowess (Detainment if no elves in company)Special: Port. A hero faction is in play at Umbar (and no minion faction) all versions of the site becomes a free-hold; all AA become non-detainment against minion companies.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Border-hold	Information, Items(minor)	-	-	-	yes	yes	-	-	-	-	Hau Nysrin	-	-	0.0	-	1.0
Umbar	MEWR	mewr_umbar2.jpg	Site	-	-	Minion	-	(1)Men---each character faces 1 strike with 8 prowess (detainment against covert companies)Special: Port. Umbarean Corsairs faction is playable at this site. If a minion faction is in play at Umbar (and no hero faction) all versions of the site becme a Shadow-hold; all AA are non-detainment against hero companies.	-	-	-	-	-	-	-	-	0.0	-	unique	Border-land	Border-hold	Information, Items(minor, major)	-	-	yes	yes	yes	-	-	-	-	Minas Morgul	-	-	0.0	-	1.0
Vamag	MEWR	mesl_vamag.jpg	Site	-	-	Hero	-	(1)Undead---3 strikes with 10 prowess  ---cannot be cancelled----Special: Contains a hoard.	-	-	-	-	-	-	-	-	-	-	unique	Border-land	Ruins & Lairs	Items(minor, major, greater, gold ring)	yes	yes	yes	yes	-	-	-	yes	-	Hau Nysrin	-	-	0.0	-	1.0
Vamag	MEWR	mewr_vamag2.jpg	Site	-	-	Minion	-	(1)Undead---3 strikes with 10 prowess  ---cannot be cancelled----Special: Contains a hoard.	-	-	-	-	-	-	-	-	0.0	-	unique	Border-land	Ruins & Lairs	Items(minor, major, greater, gold ring)	yes	yes	yes	yes	-	-	-	yes	-	Minas Morgul	-	-	0.0	-	1.0
